StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Phone/tablet,MTurkID,Age,Gender,Gender_3_TEXT,Residence,Nationality,Nationality_2_TEXT,race,race_6_TEXT,ethnicity,tab key,Example,comprehension1,comprehension2,comprehension3,timing1_First Click,timing1_Last Click,timing1_Page Submit,timing1_Click Count,R1-1,R1-2,R1-3,R1-4,R1-5,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q113,Q114,Q115,Q116,timing_First Click,timing_Last Click,timing_Page Submit,timing_Click Count,Q303,Q304,Q305,Q306,Q307,Q308,Q309,Q310,Q311,Q312,Q313,Q314,Q315,Q316,Q317,Q318,Q319,Q320,Q321,Q322,Q323,Q324,Q325,Q326,Q327,Q328,Q329,Q330,Q331,Q332,Q333,Q334,Q335,Q336,Q337,Q338,timing_choice_First Click,timing_choice_Last Click,timing_choice_Page Submit,timing_choice_Click Count,choice,Q339_First Click,Q339_Last Click,Q339_Page Submit,Q339_Click Count,Q341,Q342,Q343,Q344,Q345,Q346,Q347,Q348,Q349,Q350,Q351,Q352,Q353,Q354,Q355,Q356,Q357,Q358,Q359,Q360,Q361,Q362,Q363,Q364,Q365,Q366,Q367,Q368,Q369,Q370,Q371,Q372,Q373,Q374,Q375,Q376,conf_partner,confidence2_men,confidence3_women,gender_guess,risk,improvement,optiontopract,numberpractrounds,ownincome,education,unclear,SC0,round1score,round2score,round3score,bonus_pay_round1and2,bonus_payPRround3,bonus_paycomp_round3,round1_paid,round2_paid,round3_paid,conf1_paid,conf2_paid,conf3_paid,conf4_paid,FL_54_DO,FL_61_DO
2018-11-16 08:24:09,2018-11-16 08:26:09,IP Address,76.104.93.152,100,120,True,2018-11-16 08:26:10,R_1CfnZsk0q27S4ut,,,,,37.2736968994140625,-77.21970367431640625,anonymous,EN,No,AHCT1PHB51AB4,49,Male,,United States,American,,White,,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 08:22:55,2018-11-16 08:26:28,IP Address,72.199.15.160,100,213,True,2018-11-16 08:26:29,R_2ea66wWIv1PgsDK,,,,,32.6083984375,-117.0565032958984375,anonymous,EN,No,A3NN2AK1DFDNDU,58,Male,,United States,American,,Asian,,None of these,Yes,,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 08:26:41,2018-11-16 08:26:43,IP Address,172.56.37.203,100,2,True,2018-11-16 08:26:44,R_2PtlANXF9Sw6hIf,,,,,40.72210693359375,-74.201202392578125,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 08:18:14,2018-11-16 08:27:05,IP Address,108.228.88.56,100,530,True,2018-11-16 08:27:06,R_2aLYXNKs9moAnmP,,,,,33.695404052734375,-84.2489013671875,anonymous,EN,No,A2RRHPSJWH5GD1,40,Female,,United States,American,,White,,None of these,Yes,CR,QC,,,2.489,2.489,60.008,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,MA,AZ,,,,,,,,,,,,,,,,,,1.209,1.209,60.007,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,MF,AF,JJ,,,,,,,,,,,1.369,1.369,2.381,1,Piece-rate (as in Round 1),1.959,1.959,60.008,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,ZF,MA,ZF,ZZ,,,,,,,,,,Lower than theirs,21-30,21-30,Women,3,No,Yes,"1 ","$20,000 to $30,000",Some College,No,72,19,26,27,0,0,,,,3,,,,4,FL_57,FL_65
2018-11-16 08:15:20,2018-11-16 08:27:14,IP Address,173.230.32.94,100,714,True,2018-11-16 08:27:14,R_snX3VaQ58sjzuMN,,,,,38.9647064208984375,-76.96489715576171875,anonymous,EN,No,A2EIQC6N8R60Q3,23,Female,,United States,American,,Black or African American,,None of these,Yes,,QC,,,2.796,47.911,60.008,11,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,,,,,,,,,,,,,,,,,,,,,,,,,,3.954,3.954,60.007,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,,,,,,,,,,,,,,3.342,3.342,12.146,1,Piece-rate (as in Round 1),3.084,3.084,60.007,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,,,,,,,,,,,,,,,Highers than theirs,21-30,41-50,Men,8,Yes,Yes,10,"$20,000 to $30,000",Bachelor's Degree,,56,11,23,22,0,0,,,2,,,,3,,FL_56,FL_64
2018-11-16 08:11:27,2018-11-16 08:27:19,IP Address,98.0.43.86,100,952,True,2018-11-16 08:27:20,R_3q9vLJ74mAvmE4J,,,,,43.6016998291015625,-70.2301025390625,anonymous,EN,No,A1LIMVH3P4KMJC,27,Female,,United States,American,,White,,None of these,Yes,CR,QC,,,3.343,3.343,60.038,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,F,,,,,,,,,,,,,,,,,,,,,,,,,,,2.007,3.705,60.133,3,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,,,,,,,,,,,,,,,,,,,,,,1.691,1.691,2.61,1,Piece-rate (as in Round 1),1.443,1.443,60.128,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,,,,,,,,,,,,,,,,,,,,Lower than theirs,41-50,31-40,Men,5,Yes,Yes,2,"$10,000 to $20,000",High School Diploma,,41,9,15,17,0,0,,1,,,,,3,,FL_55,FL_64
2018-11-16 08:19:10,2018-11-16 08:27:41,IP Address,24.53.64.226,100,510,True,2018-11-16 08:27:41,R_UAsk4gQl6UG4t5T,,,,,37.343994140625,-79.20639801025390625,anonymous,EN,No,A17OSPGV41FZ7P,32,Female,,United States,American,,White,,None of these,Yes,,qc,RR,,1.602,5.617,60.033,3,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,,,,,,,,,,,,,,,,,,,,2.079,3.212,60.021,2,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,,,,,,,,,,,,,,,1.29,2.916,4.023,2,Piece-rate (as in Round 1),2.577,3.502,60.126,2,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,,,,,,,,,,,,,,Highers than theirs,61-70,61-70,Women,2,Yes,Yes,5,"$10,000 to $20,000",Less than a high school degree,,62,17,22,23,0,0,,,,3,1,,,,FL_57,FL_62
2018-11-16 08:18:59,2018-11-16 08:27:42,IP Address,72.241.6.239,100,523,True,2018-11-16 08:27:42,R_3M9HpcL2QBK39ui,,,,,41.6027984619140625,-83.62920379638671875,anonymous,EN,No,A2MYLV7DGUL42B,54,Female,,United States,American,,White,,None of these,Yes,,qc,RR,,5.918,56.719,60.11,12,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,57.414,60.109,16,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,,,,,,,,,,,,,,,,,,,,,,,1.928,1.928,3.135,1,Tournament (as in Round 2),1.402,57.946,60.008,17,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,,,,,,,,,,,,,,,,,,,,,,Highers than theirs,71-80,71-80,Women,9,Yes,Yes,2,"Less than $10,000",Bachelor's Degree,,40,11,14,15,0,,0,,2,,,,,4,FL_56,FL_65
2018-11-16 08:27:54,2018-11-16 08:28:05,IP Address,66.41.53.75,100,10,True,2018-11-16 08:28:05,R_79TbLbNsuykDDPz,,,,,45.1284027099609375,-93.45890045166015625,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 08:21:29,2018-11-16 08:28:12,IP Address,174.17.10.36,100,403,True,2018-11-16 08:28:13,R_1GW8OKhzAZiHxqy,,,,,33.3105010986328125,-111.8238983154296875,anonymous,EN,No,A1C9FN8HGIWWWG,34,Male,,United States,American,,White,,None of these,Yes,,QC,,,3.521,24.419,60.111,7,MZ,AM,FJ,JZ,MJ,FJ,A%,zf,za,fa,fm,ma,ff,am,ma,ff,am,ma,az,,,,,,,,,,,,,,,,,,0,0,60.011,0,jf,jj,aa,fj,zj,jj,jj,jm,aj,mj,aa,fz,am,am,zf,mj,aa,mj,jj,af,zf,af,zm,,,,,,,,,,,,,,2.53,2.53,5.422,1,Piece-rate (as in Round 1),1.821,1.821,60.012,1,zm,az,az,aa,zm,mm,aa,jj,jz,aj,ma,aj,zj,zz,mf,jm,am,fz,aj,mj,ja,fa,mz,,,,,,,,,,,,,,Highers than theirs,81-90,81-90,Women,10(very willing to take risks),Yes,Yes,10,"$70,000 to $80,000",Bachelor's Degree,no,60,17,22,21,0,0,,,,3,,2,,,FL_57,FL_63
2018-11-16 08:28:34,2018-11-16 08:28:37,IP Address,97.101.193.204,100,2,True,2018-11-16 08:28:37,R_9L9WAXB8vPWxQQ1,,,,,28.3325042724609375,-80.61209869384765625,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 08:16:46,2018-11-16 08:28:53,IP Address,159.136.221.23,100,727,True,2018-11-16 08:28:54,R_33q0S65H6es5RyS,,,,,44.746795654296875,-93.2021026611328125,anonymous,EN,No,A3SGR153YCJ1XN,24,Female,,United States,American,,White,,None of these,Yes,cr,qc,RR,,3.776,3.776,60.186,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,MA,AZ,FF,FZ,,,,,,,,,,,,,,,,0.905,1.138,60.008,2,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,MF,AF,JJ,MZ,FZ,JZ,,,,,,,,0.978,0.978,1.912,1,Piece-rate (as in Round 1),0.758,0.758,60.106,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,ZF,MA,ZF,ZZ,MF,,,,,,,,,Highers than theirs,71-80,71-80,Women,5,Yes,Yes,10,"$30,000 to $40,000",Some College,It would have been helpful if you specific the letters had to be in caps at the very beginning when you're testing if I understood instructions.,78,21,29,28,0,0,,1,,,,,,4,FL_55,FL_65
2018-11-16 08:21:19,2018-11-16 08:28:57,IP Address,162.194.59.91,100,457,True,2018-11-16 08:28:58,R_2tyQC7iERdwCvc0,,,,,34.203704833984375,-84.1031036376953125,anonymous,EN,No,A1JOQR4XCUH044,29,Female,,United States,American,,White,,None of these,Yes,CR,QC,,,1.668,1.668,60.011,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,,,,,,,,,,,,,,,,,,,,,,,,1.088,1.088,60.01,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,,,,,,,,,,,,,,,,,,,1.097,1.097,3.998,1,Piece-rate (as in Round 1),1.188,1.188,60.112,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,,,,,,,,,,,,,,,,,,,,Lower than theirs,21-30,41-50,Men,3,Yes,Yes,3,"Less than $10,000",High School Diploma,NO,48,13,18,17,0,0,,1,,,,2,,,FL_55,FL_63
2018-11-16 08:20:31,2018-11-16 08:28:58,IP Address,24.46.16.221,100,506,True,2018-11-16 08:28:58,R_3hzMgbbuobJQMoh,,,,,40.4586944580078125,-74.30500030517578125,anonymous,EN,No,A49WTQG4MBT9Z,28,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,1.939,1.939,60.014,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MA,FF,AM,MA,AZ,FF,FZ,AA,AA,ZA,JZ,,,,,,,,,,,,1.668,1.668,60.015,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,MF,AF,JJ,MZ,FZ,JZ,MA,A,,,,,,1.398,1.398,2.48,1,Piece-rate (as in Round 1),1.063,1.063,60.112,1,ZM,az,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,ZF,MA,ZF,ZZ,MF,AF,JZ,,,,,,,Highers than theirs,51-60,71-80,Men,2,Yes,Yes,10,"$40,000 to $50,000",Bachelor's Degree,,82,24,30,28,0,0,,1,,,,2,,,FL_55,FL_63
2018-11-16 08:20:32,2018-11-16 08:29:10,IP Address,71.29.119.13,100,518,True,2018-11-16 08:29:11,R_28zFi54xLMVQtGB,,,,,29.662506103515625,-95.727203369140625,anonymous,EN,No,A2HM35CWB7IIFM,55,Female,,United States,American,,White,,None of these,Yes,,QC,,,8.326,58.973,60.01,13,ZM,,FJ,,MJ,,AF,,ZA,,FM,,FF,,MA,,AM,,AZ,,FA,,AA,,,,,,,,,,,,,,1.691,58.124,60.01,15,JF,AA,AA,,ZJ,,JJ,,AJ,,AA,,MM,,ZF,,AA,,JJ,,ZF,,ZM,,AF,,MZ,,JZ,,AJ,,,,,,1.519,1.519,2.983,1,Piece-rate (as in Round 1),1.932,59.771,60.012,18,ZM,,AZ,,ZM,,AA,,JZ,,MZ,,AJ,,MF,,AM,,AJ,,JA,,MZ,,MA,,ZZ,,ZF,,MZ,,FF,,,,Lower than theirs,21-30,31-40,Men,3,Yes,Yes,2,"$20,000 to $30,000",Bachelor's Degree,NO,41,10,15,16,0,0,,,2,,,,3,,FL_56,FL_64
2018-11-16 08:29:13,2018-11-16 08:29:19,IP Address,209.23.188.220,100,5,True,2018-11-16 08:29:19,R_1GIzDr3jSD6hyig,,,,,44.0496063232421875,-92.48960113525390625,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 08:22:39,2018-11-16 08:29:24,IP Address,98.102.82.254,100,404,True,2018-11-16 08:29:24,R_6VF54qeWigDktrj,,,,,42.716094970703125,-87.82330322265625,anonymous,EN,No,A2PJ1XAIGPIGJU,36,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,1.255,1.255,60.01,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FZ,FM,MA,FF,AM,M,FF,AM,MA,AZ,,,,,,,,,,,,,,,,,,1.057,10.908,60.01,3,FJ,JJ,AA,FJ,ZF,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZM,MJ,AA,MJ,JJ,AF,ZF,AF,,,,,,,,,,,,,,,0.842,0.842,1.573,1,Piece-rate (as in Round 1),1.139,1.139,60.01,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,FZ,,,,,,,,,,,,,,,Lower than theirs,51-60,51-60,Women,1,Yes,No,,"$80,000 to $90,000",Bachelor's Degree,Maybe clarify that the answers were case-sensitive,58,17,19,22,0,0,,,,3,1,,,,FL_57,FL_62
2018-11-16 08:22:09,2018-11-16 08:29:33,IP Address,50.82.246.200,100,443,True,2018-11-16 08:29:33,R_3haapWqduDquj8P,,,,,37.8018951416015625,-89.02320098876953125,anonymous,EN,No,A35RSQO7AHWVQY,62,Female,,United States,American,,White,,None of these,Yes,CR,QC,,,2.354,57.901,60.015,6,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.013,37.695,60.01,2,JF,JJ,AA,FJ,ZJ,JJ,JJ,AM,AJ,AA,AA,FZ,MM,,,,,,,,,,,,,,,,,,,,,,,,9.088,9.088,10.532,1,Tournament (as in Round 2),2.314,50.933,60.115,7,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,,,,,,,,,,,,,,,,,,,,,,,,,,,Highers than theirs,91-100,91-100,Women,7,Yes,Yes,2,"$10,000 to $20,000",Some College,0,29,8,11,10,0,,0,,2,,,,,4,FL_56,FL_65
2018-11-16 08:27:10,2018-11-16 08:29:37,IP Address,73.187.47.196,100,147,True,2018-11-16 08:29:37,R_2e9WdPCn5Lj88sA,,,,,40.1790008544921875,-77.00360107421875,anonymous,EN,No,A49A0FF6ZXYDU,51,Female,,United States,American,,"White,Black or African American,Asian",,None of these,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 08:09:34,2018-11-16 08:29:58,IP Address,71.112.133.152,100,1224,True,2018-11-16 08:29:58,R_ROzAUqghoW00EiB,,,,,40.329498291015625,-79.61440277099609375,anonymous,EN,No,A3OF8TUITB6QX4,31,Male,,United States,American,,Black or African American,,None of these,Yes,CR,QC,,,1.622,57.163,60.013,13,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,M,,,,,,,,,,,,,,,,,,,,,,,,,0.756,59.127,60.01,25,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,A,,,,,,,,,,,,,,,,,,,,,,,8.696,8.696,10.432,1,Tournament (as in Round 2),1.206,59.925,60.007,26,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,,,,,,,,,,,,,,,,,,,,,,,,Lower than theirs,71-80,71-80,Women,7,Yes,Yes,12,"$30,000 to $40,000",Some College,no,37,11,13,13,0,,0,,,3,,,3,,FL_57,FL_64
2018-11-16 08:20:11,2018-11-16 08:30:00,IP Address,64.138.205.105,100,588,True,2018-11-16 08:30:00,R_1Nsn3y8H254X0O8,,,,,33.5507049560546875,-79.05280303955078125,anonymous,EN,No,A2852RLME6S2IX,26,Female,,United States,American,,White,,Yes,Yes,CR,QC,,,3.257,3.257,60.052,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,,,,,,,,,,,,,,,,,,,,,,,,0.94,2.206,60.126,2,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MF,AA,M,,,,,,,,,,,,,,,,,,,1.821,1.821,2.962,1,Tournament (as in Round 2),5.247,5.247,60.352,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AZ,MZ,MZ,MZ,ZZ,MF,JM,AM,KZ,AJ,,,,,,,,,,,,,,,,,,Highers than theirs,61-70,71-80,Men,10(very willing to take risks),No,No,,"$100,000 to $200,00",Some College,,43,13,16,14,0,,0,,,3,1,,,,FL_57,FL_62
2018-11-16 08:19:48,2018-11-16 08:30:06,IP Address,70.112.102.102,100,618,True,2018-11-16 08:30:07,R_1mJlam5M5kebzy6,,,,,29.9965972900390625,-97.83350372314453125,anonymous,EN,No,A1I7URHRM80OJ9,40,Male,,United States,American,,White,,None of these,Yes,,41,RR,,5.24,5.24,60.134,1,zm,am,fj,jz,mj,fj,aj,zf,za,fa,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,60.027,0,jf,jj,aa,fj,zj,jj,jj,jm,aj,mj,aa,fz,mm,am,zf,mj,,,,,,,,,,,,,,,,,,,,,1.959,1.959,4.117,1,Piece-rate (as in Round 1),0,0,60.028,0,zm,az,az,aa,zm,mm,aa,jj,jz,aj,ma,aj,aj,zz,mf,jm,,,,,,,,,,,,,,,,,,,,,Lower than theirs,51-60,51-60,Women,6,Yes,Yes,5,"$80,000 to $90,000",Some College,,42,10,16,16,0,0,,1,,,,,3,,FL_55,FL_64
2018-11-16 08:21:01,2018-11-16 08:30:15,IP Address,74.98.207.149,100,553,True,2018-11-16 08:30:15,R_2v62jW8xCJbdIG5,,,,,40.3925933837890625,-79.9051971435546875,anonymous,EN,No,A3HOBJ4PJUOCUN,58,Female,,United States,American,,White,,None of these,Yes,CR,QC,,,8.214,8.214,60.01,1,ZM,AM,FJ,JZ,MJ,FJ,AJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.855,8.855,60.008,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,,,,,,,,,,,,,,,,,,,,,,,,,,1.553,1.553,2.748,1,Piece-rate (as in Round 1),2.23,2.23,60.109,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,,,,,,,,,,,,,,,,,,,,,,Lower than theirs,41-50,41-50,Women,2,Yes,Yes,1,"$40,000 to $50,000",High School Diploma,,33,7,11,15,0,0,,,2,,1,,,,FL_56,FL_62
2018-11-16 08:26:33,2018-11-16 08:30:55,IP Address,104.13.203.9,100,262,True,2018-11-16 08:30:55,R_3McBb5B6Z1vfogk,,,,,34.0904998779296875,-118.1343994140625,anonymous,EN,No,A2NYCAWYA7F29S,29,Female,,United States,American,,White,,Yes,Yes,cr,qc,rr,qu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
2018-11-16 08:16:12,2018-11-16 08:31:07,IP Address,24.167.143.168,100,895,True,2018-11-16 08:31:08,R_3EgW7m1xbYrnFf7,,,,,36.12139892578125,-79.7733001708984375,anonymous,EN,No,A1Q8V9050IW4XG,32,Female,,United States,American,,Black or African American,,None of these,Yes,,QC,,,3.701,5.973,60.124,3,MZ,AM,FJ,JZ,MJ,FJ,AJ,ZJ,ZA,FA,FM,MA,FF,AM,MA,FF,AM,MA,AZ,FF,F,,,,,,,,,,,,,,,,3.3,57.299,60.032,8,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,,,,,,,,,,,,,,,,,,,,,1.664,1.664,2.811,1,Piece-rate (as in Round 1),3.884,5.564,60.053,3,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,,,,,,,,,,,,,,,,Lower than theirs,41-50,31-40,Women,9,Yes,Yes,2,"$20,000 to $30,000",Some College,No,55,18,16,21,0,0,,,2,,,2,,,FL_56,FL_63
2018-11-16 08:23:59,2018-11-16 08:31:25,IP Address,192.223.136.9,100,445,True,2018-11-16 08:31:25,R_1r9CqXm0LwknhXv,,,,,41.948394775390625,-71.41539764404296875,anonymous,EN,No,AYK9MT0SA22CS,22,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,2.379,2.379,60.008,1,ZM,ZM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FZ,FM,MA,FF,AM,MA,FF,AM,MA,AZ,FF,FZ,,,,,,,,,,,,,,,,1.634,1.634,60.011,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MZ,AA,MJ,JJ,AF,ZF,,,,,,,,,,,,,,,,0.806,0.806,2.067,1,Piece-rate (as in Round 1),2.168,9.578,60.009,5,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,aj,ZZ,MF,JM,AM,FZ,AJ,MJ,JA,,,,,,,,,,,,,,,,Highers than theirs,61-70,61-70,Women,6,Yes,Yes,2,"$40,000 to $50,000",Bachelor's Degree,,60,19,20,21,0,0,,1,,,,,,4,FL_55,FL_65
2018-11-16 08:20:55,2018-11-16 08:31:33,IP Address,67.232.32.154,100,637,True,2018-11-16 08:31:33,R_0kAM6EcRyzs5TdD,,,,,28.1905059814453125,-81.26450347900390625,anonymous,EN,No,A17AF42SNQNH9C,49,Male,,United States,American,,White,,None of these,Yes,CR,QC,,,1.882,16.529,60.01,3,ZM,AM,FJ,JZ,MJ,FJ,AJ,ZF,ZA,FA,FM,MA,FF,AM,MF,,,,,,,,,,,,,,,,,,,,,,0.915,0.915,60.109,1,JF,JJ,AA,FJ,ZJ,JJ,JJ,JM,AJ,MJ,AA,FZ,MM,AM,ZF,MJ,AA,MJ,JJ,AF,ZF,AF,ZM,,,,,,,,,,,,,,1.193,1.193,6.189,1,Piece-rate (as in Round 1),0.82,0.82,60.123,1,ZM,AZ,AZ,AA,ZM,MM,AA,JJ,JZ,AJ,MA,AJ,AJ,ZZ,MJ,JM,AM,FZ,AJ,MJ,JA,FZ,MZ,ZF,,,,,,,,,,,,,Lower than theirs,61-70,71-80,Men,8,Yes,Yes,2,"Less than $10,000",Some College,,60,14,23,23,0,0,,,,3,1,,,,FL_57,FL_62
