"gender","gender_other","residence","residence_other","nationality","nationality_other","task_comp_check1","task_comp_check2","task_comp_check3","comp_check_pr1","comp_check_pr1_do","comp_check_pr2","comp_check_pr2_do","comp_check_comp1","comp_check_comp1_do","comp_check_comp2","comp_check_comp2_do","comp_check_comp3","comp_check_comp3_do","comp_check_comp4","comp_check_comp4_do","comp_choice","pract_choice","conf_rank","better_gender_guess","perc_task_gender_pract","perc_gender_comp","risk","calc1","calc2","calc3","calc4","calc5","perc_gen_gender_pract","age","race_ethnicity","race_ethnicity_other","income","education","unclear","condition","task_score","comp_choice_do","pract_count1","pract_count2","pract_count3","pract_count4","pract_count5","pract_count6","pract_count7","pract_count8","pract_count9","pract_count10","pract_count11","pract_count12","task_comp_check_acc","pay_comp_check_acc","n_comp_wrong","total_review_count","id"
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$1.20|$12|$.25|$0","$14","$14|$.25|$1.40|$0","$24","$.25|$2|$24|$0",NA,NA,"$0","$2|$0|$.25|$24",NA,NA,"piecerate","No",20,"Women","Women","Men",5,"Faster","No","Yes","Faster","Men","Women",32,"Black/African-American",NA,"$10,000 to $20,000","High School Diploma","no","control",11,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,608
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$1.20|$0",NA,NA,"$24","$.25|$24|$0|$2",NA,NA,"$0","$2|$0|$24|$.25",NA,NA,"piecerate","Yes",0,"Men","Women","Men",2,"Faster","No","Yes","Slower","Men","Women",25,"Black/African-American",NA,"$40,000 to $50,000","Bachelor's Degree",NA,"pract",51,"tournament_first",0,0,1,4,0,3,4,2,3,0,0,2,0,0,0,19,609
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,610
"Man",NA,"United States",NA,"American",NA,"36","2",NA,"$12","$12|$1.20|$0|$.25",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"piecerate","No",70,"Women","Women","Men",2,"Slower","No","No","Slower","Women","Women",31,"White/Caucasian",NA,"$100,000 to $200,00","Graduate Degree",NA,"control",71,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,611
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$0|$.25|$1.20",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"piecerate","No",60,"Men","Women","Men",6,"Slower","No","No","Slower","Women","Women",44,"Other (please specify)","south east asian","$10,000 to $20,000","Bachelor's Degree",NA,"pract",59,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$1.20|$12",NA,NA,"$2","$24|$.25|$0|$2","$28","$0|$.25|$2|$28","$24","$24|$0|$2|$.25","$0","$28|$0|$2|$.25","piecerate","No",20,"Men","Women","Men",5,"Slower","No","Yes","Slower","Women","Women",57,"East Asian",NA,"$60,000 to $70,000","Bachelor's Degree","no","pract",39,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,613
"Woman",NA,"United States",NA,"American",NA,"50","2",NA,"$1.20","$12|$0|$1.20|$.25","$14","$.25|$1.40|$0|$14","$24","$2|$24|$0|$.25",NA,NA,"$24","$2|$.25|$24|$0","$0","$2|$.25|$28|$0","piecerate","No",40,"Women","Men","Men",7,"Faster","Yes","Yes","Faster","Men","Women",33,"White/Caucasian,Hispanic/Latino",NA,"$100,000 to $200,00","Bachelor's Degree",NA,"pract",28,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,614
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$12|$1.20|$0","$14","$1.40|$0|$14|$.25","$24","$2|$.25|$0|$24",NA,NA,"$0","$0|$24|$2|$.25",NA,NA,"piecerate","No",70,"Men","Women","Men",4,"Slower","No","Yes","Slower","Men","Women",43,"White/Caucasian",NA,"$30,000 to $40,000","Some College",NA,"control",75,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,615
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$0|$.25",NA,NA,"$24","$2|$24|$.25|$0",NA,NA,"$2","$.25|$24|$2|$0","$0","$28|$0|$.25|$2","piecerate","No",40,"Men","Women","Men",2,"Slower","No","Yes","Slower","Men","Women",69,"White/Caucasian",NA,"$60,000 to $70,000","Graduate Degree","no","pract",39,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,616
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$0|$24|$.25|$2",NA,NA,"$0","$.25|$24|$2|$0",NA,NA,"piecerate","No",70,"Men","Women","Men",2,"Slower","No","No","Slower","Women","Women",33,"White/Caucasian",NA,"$30,000 to $40,000","Bachelor's Degree",NA,"pract",71,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$12|$0",NA,NA,"$24","$.25|$2|$24|$0",NA,NA,"$0","$0|$2|$.25|$24",NA,NA,"piecerate","Yes",50,"Men","Women","Men",5,"Slower","No","Yes","Slower","Women","Women",37,"White/Caucasian",NA,"$30,000 to $40,000","Some College",NA,"control",63,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$1.20|$12|$.25",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"piecerate","Yes",50,"Men","Women","Men",2,"Slower","No","No","Slower","Women","Women",40,"Black/African-American",NA,"$40,000 to $50,000","Bachelor's Degree",NA,"pract",65,"pr_first",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,619
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$12|$1.20",NA,NA,"$24","$.25|$0|$2|$24",NA,NA,"$0","$24|$.25|$2|$0",NA,NA,"tournament","Yes",20,"Women","Men","Men",2,"Slower","No","No","Slower","Men","Women",39,"Black/African-American",NA,"$10,000 to $20,000","Less than a high school degree",NA,"control",64,"pr_first",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,620
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$12|$0|$.25|$1.20","$14","$14|$.25|$0|$1.40","$24","$24|$0|$2|$.25",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pract",NA,"",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,621
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$12|$1.20",NA,NA,"$24","$24|$0|$.25|$2",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"tournament","Yes",60,"Women","Women","Men",8,"Slower","No","Yes","Slower","Men","Women",48,"White/Caucasian",NA,"$50,000 to $60,000","Bachelor's Degree","no","control",90,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$12|$.25|$0|$1.20","$14","$.25|$14|$1.40|$0","$24","$0|$24|$.25|$2",NA,NA,"$0","$0|$24|$.25|$2",NA,NA,"piecerate","No",80,"Men","Women","Men",5,"Faster","No","Yes","Faster","Men","Women",34,"White/Caucasian",NA,"Less than $10,000","Some College",NA,"control",19,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,623
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$12|$0|$.25",NA,NA,"$24","$.25|$0|$24|$2",NA,NA,"$0","$0|$24|$.25|$2",NA,NA,"piecerate","Yes",50,"Women","Women","Men",3,"Slower","No","No","Slower","Men","Women",58,"White/Caucasian",NA,"$30,000 to $40,000","Bachelor's Degree","no","pract",35,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$2|$.25|$0|$24",NA,NA,"$0","$2|$24|$.25|$0",NA,NA,"tournament","Yes",60,"Women","Women","Men",8,"Slower","No","Yes","Slower","Men","Women",65,"White/Caucasian",NA,"$30,000 to $40,000","Bachelor's Degree",NA,"pract",50,"pr_first",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,625
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$1.20|$0|$12","$14","$1.40|$14|$.25|$0","$24","$.25|$2|$0|$24",NA,NA,"$0","$0|$2|$24|$.25",NA,NA,"piecerate","Yes",50,"Men","Women","Men",3,"Slower","No","Yes","Slower","Women","Women",35,"White/Caucasian",NA,"$30,000 to $40,000","Bachelor's Degree",NA,"pract",50,"pr_first",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,626
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$1.20|$0|$.25",NA,NA,"$0.25","$24|$0|$2|$.25","$28","$0|$2|$.25|$28","$24","$2|$0|$.25|$24","$0","$28|$.25|$2|$0","piecerate","Yes",80,"Men","Men","Men",7,"Faster","No","Yes","Faster","Men","Women",31,"White/Caucasian",NA,"$90,000 to $100,000","Some College",NA,"control",45,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,627
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$0|$12",NA,NA,"$24","$0|$.25|$2|$24",NA,NA,"$0","$2|$.25|$0|$24",NA,NA,"piecerate","Yes",70,"Women","Women","Men",7,"Slower","No","No","Slower","Men","Women",22,"East Asian,Pacific Islander",NA,"Less than $10,000","Bachelor's Degree","None","control",89,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$1.20|$12|$.25",NA,NA,"$24","$0|$24|$2|$.25",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"piecerate","Yes",50,"Men","Men","Men",5,"Slower","No","No","Slower","Men","Women",64,"White/Caucasian",NA,"$40,000 to $50,000","High School Diploma","no","pract",34,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$1.20|$0|$.25|$12","$14","$14|$1.40|$0|$.25","$24","$.25|$0|$24|$2",NA,NA,"$0","$24|$0|$2|$.25",NA,NA,"piecerate","Yes",70,"Men","Women","Men",3,"Slower","No","Yes","Slower","Men","Women",19,"White/Caucasian,East Asian",NA,"Less than $10,000","Some College",NA,"control",76,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,630
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$1.20|$0|$12","$14","$1.40|$14|$.25|$0","$24","$0|$24|$.25|$2",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"piecerate","No",30,"Men","Women","Men",8,"Slower","Yes","Yes","Faster","Women","Women",32,"White/Caucasian",NA,"$20,000 to $30,000","Some College",NA,"pract",25,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,631
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$0|$12|$1.20","$14","$1.40|$.25|$14|$0","$24","$2|$0|$.25|$24",NA,NA,"$24","$2|$.25|$0|$24","$0","$0|$2|$.25|$28","piecerate","Yes",40,"Women","Women","Men",4,"Faster","No","Yes","Faster","Women","Women",24,"White/Caucasian",NA,"Less than $10,000","Some College",NA,"control",14,"tournament_first",1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,632
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$2|$0|$24|$.25",NA,NA,"$0","$.25|$2|$24|$0",NA,NA,"piecerate","Yes",80,"Women","Men","Men",4,"Slower","No","No","Slower","Men","Women",61,"White/Caucasian",NA,"$50,000 to $60,000","High School Diploma",NA,"control",45,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$1.20|$12",NA,NA,"$24","$2|$24|$.25|$0",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"piecerate","No",60,"Men","Women","Men",4,"Faster","No","No","Slower","Men","Women",28,"White/Caucasian",NA,"$30,000 to $40,000","Some College",NA,"pract",38,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$0|$12|$1.20","$14","$14|$0|$1.40|$.25","$24","$24|$2|$0|$.25",NA,NA,"$2","$24|$0|$.25|$2","$0","$2|$0|$28|$.25","tournament","Yes",20,"Women","Women","Women",6,"Slower","No","No","Slower","Men","Men",24,"White/Caucasian",NA,"$90,000 to $100,000","Bachelor's Degree",NA,"pract",39,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,635
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$24|$2|$.25|$0",NA,NA,"$0","$.25|$0|$2|$24",NA,NA,"piecerate","No",50,"Women","Women","Men",2,"Slower","No","Yes","Slower","Men","Women",38,"White/Caucasian",NA,"$40,000 to $50,000","Graduate Degree",NA,"control",51,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$0|$1.20",NA,NA,"$24","$0|$2|$24|$.25",NA,NA,"$0","$.25|$2|$0|$24",NA,NA,"piecerate","No",40,"Women","Women","Men",0,"Slower","No","No","Slower","Men","Women",50,"Black/African-American",NA,"$10,000 to $20,000","Bachelor's Degree","NO","pract",23,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$12|$1.20|$0","$14","$14|$0|$1.40|$.25","$24","$0|$.25|$2|$24",NA,NA,"$0","$0|$24|$.25|$2",NA,NA,"piecerate","No",20,"Men","Women","Men",2,"Slower","No","Yes","Slower","Women","Women",31,"White/Caucasian",NA,"Less than $10,000","Bachelor's Degree",NA,"control",29,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,638
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$12|$.25|$0",NA,NA,"$24","$0|$.25|$24|$2",NA,NA,"$0","$2|$24|$.25|$0",NA,NA,"piecerate","Yes",90,"Women","Women","Men",1,"Slower","No","Yes","Faster","Men","Women",59,"White/Caucasian",NA,"Less than $10,000","Some College","no","pract",53,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,639
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$0|$12",NA,NA,"$24","$2|$24|$0|$.25",NA,NA,"$24","$24|$0|$.25|$2","$0","$28|$2|$0|$.25","piecerate","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"control",NA,"tournament_first",1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,9,640
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$1.20|$12",NA,NA,"$24","$2|$0|$24|$.25",NA,NA,"$0","$0|$24|$2|$.25",NA,NA,"piecerate","No",70,"Women","Men","Men",8,"Slower","No","Yes","Slower","Men","Women",40,"White/Caucasian",NA,"$70,000 to $80,000","Bachelor's Degree",NA,"pract",68,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$1.20|$12",NA,NA,"$24","$24|$.25|$2|$0",NA,NA,"$0","$0|$24|$2|$.25",NA,NA,"piecerate","Yes",80,"Women","Men","Men",8,"Slower","No","No","Slower","Men","Women",55,"Hispanic/Latino",NA,"Less than $10,000","Some College",NA,"control",35,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$12|$0|$.25",NA,NA,"$24","$0|$24|$.25|$2",NA,NA,"$0","$24|$0|$2|$.25",NA,NA,"piecerate","Yes",40,"Women","Women","Men",3,"Faster","No","Yes","Faster","Men","Women",29,"Hispanic/Latino",NA,"$10,000 to $20,000","Bachelor's Degree","No, the survey was clear.","control",60,"pr_first",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,643
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$1.20|$12",NA,NA,"$24","$.25|$0|$2|$24",NA,NA,"$0","$2|$24|$0|$.25",NA,NA,"piecerate","No",30,"Women","Women","Women",3,"Slower","No","Yes","Slower","Men","Women",37,"White/Caucasian",NA,"Less than $10,000","Graduate Degree",NA,"pract",21,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$1.20|$12",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$24","$2|$.25|$24|$0","$0","$2|$28|$.25|$0","piecerate","No",90,"Women","Women","Men",9,"Slower","No","Yes","Slower","Women","Women",64,"White/Caucasian",NA,"$20,000 to $30,000","Bachelor's Degree","no","pract",32,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,645
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$1.20|$12",NA,NA,"$24","$0|$24|$.25|$2",NA,NA,"$0","$.25|$0|$2|$24",NA,NA,"tournament","No",40,"Women","Women","Men",10,"Slower","No","Yes","Slower","Men","Women",24,"White/Caucasian",NA,"Less than $10,000","Bachelor's Degree","NO","pract",44,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$12|$1.20",NA,NA,"$24","$24|$2|$.25|$0",NA,NA,"$0","$.25|$0|$24|$2",NA,NA,"piecerate","No",40,"Men","Women","Men",3,"Slower","No","Yes","Slower","Men","Women",20,"White/Caucasian",NA,"$70,000 to $80,000","Some College","N/A","control",46,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$1.20|$12",NA,NA,"$24","$24|$.25|$0|$2",NA,NA,"$0","$0|$24|$2|$.25",NA,NA,"piecerate","No",60,"Men","Women","Men",1,"Faster","No","Yes","Faster","Women","Women",26,"White/Caucasian",NA,"$10,000 to $20,000","Graduate Degree",NA,"control",63,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$12|$1.20|$0","$14","$.25|$0|$1.40|$14","$24","$.25|$24|$0|$2",NA,NA,"$2","$2|$.25|$24|$0","$0","$0|$2|$28|$.25","tournament","No",70,"Women","Women","Women",2,"Slower","Yes","Yes","Slower","Women","Women",30,"White/Caucasian",NA,"$20,000 to $30,000","Bachelor's Degree",NA,"pract",39,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,649
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$1.20|$.25",NA,NA,"$24","$.25|$2|$0|$24",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"piecerate","No",50,"Women","Men","Men",4,"Slower","No","No","Slower","Men","Women",43,"White/Caucasian",NA,"$10,000 to $20,000","Bachelor's Degree","no","control",58,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$12|$1.20",NA,NA,"$24","$2|$.25|$0|$24",NA,NA,"$0","$0|$2|$24|$.25",NA,NA,"piecerate","Yes",60,"Men","Women","Men",3,"Slower","No","No","Slower","Women","Women",25,"East Asian",NA,"$60,000 to $70,000","Bachelor's Degree",NA,"pract",61,"pr_first",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,651
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$.25|$0|$12|$1.20","$14","$1.40|$0|$.25|$14","$2","$.25|$2|$0|$24","$28","$2|$28|$.25|$0","$0","$24|$.25|$2|$0",NA,NA,"piecerate","Yes",40,"Women","Women","Men",7,"Faster","No","No","Faster","Men","Women",29,"East Asian",NA,"$80,000 to $90,000","Bachelor's Degree",NA,"control",53,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,652
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$12|$0|$1.20|$.25",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$0","$2|$24|$.25|$0",NA,NA,"piecerate","Yes",70,"Women","Women","Men",8,"Slower","No","No","Slower","Men","Women",18,"White/Caucasian",NA,"$30,000 to $40,000","High School Diploma",NA,"control",56,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$.25|$12|$1.20",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"piecerate","No",60,"Women","Women","Men",6,"Slower","No","Yes","Slower","Men","Women",22,"White/Caucasian",NA,"$20,000 to $30,000","Some College","No","pract",84,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$0|$12|$.25|$1.20",NA,NA,"$24","$24|$2|$0|$.25",NA,NA,"$0","$2|$0|$.25|$24",NA,NA,"piecerate","No",50,"Men","Women","Men",6,"Slower","No","Yes","Slower","Men","Women",34,"White/Caucasian",NA,"$50,000 to $60,000","Some College","No","pract",52,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$12|$.25|$0",NA,NA,"$0","$24|$0|$.25|$2","$28","$0|$.25|$28|$2","$0","$.25|$24|$0|$2",NA,NA,"tournament","No",10,"Women","Women","Women",10,"Faster","No","Yes","Faster","Men","Women",29,"Hispanic/Latino",NA,"$80,000 to $90,000","Graduate Degree",NA,"control",42,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,656
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$.25|$0|$2|$24",NA,NA,"$24","$0|$24|$.25|$2","$0","$28|$.25|$0|$2","piecerate","No",80,"Women","Women","Men",9,"Slower","No","No","Faster","Women","Men",25,"White/Caucasian",NA,"$20,000 to $30,000","Some College",NA,"pract",0,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,657
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$0|$12|$1.20|$.25","$14","$0|$.25|$14|$1.40","$24","$24|$0|$2|$.25",NA,NA,"$24","$24|$.25|$2|$0","$0","$0|$2|$28|$.25","piecerate","No",10,"Women","Women","Men",1,"Slower","No","No","Slower","Men","Women",36,"White/Caucasian",NA,"$20,000 to $30,000","High School Diploma",NA,"control",33,"pr_first",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,658
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$1.20","$1.20|$12|$.25|$0","$14","$14|$.25|$0|$1.40","$24","$24|$0|$.25|$2",NA,NA,"$0","$0|$24|$2|$.25",NA,NA,"piecerate","No",50,"Women","Women","Men",7,"Slower","No","Yes","Slower","Men","Women",20,"East Asian",NA,"$60,000 to $70,000","Some College",NA,"pract",49,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,659
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$12|$1.20|$0",NA,NA,"$24","$0|$24|$.25|$2",NA,NA,"$0","$2|$24|$.25|$0",NA,NA,"piecerate","No",60,"Women","Women","Men",6,"Slower","No","No","Slower","Men","Women",21,"Black/African-American",NA,"Less than $10,000","Some College",NA,"control",40,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$.25|$12|$0",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$24","$2|$0|$24|$.25","$0","$2|$0|$.25|$28","piecerate","No",50,"Women","Women","Men",0,"Slower","No","Yes","Faster","Women","Women",58,"White/Caucasian",NA,"$60,000 to $70,000","Bachelor's Degree","no","pract",44,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,661
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$12|$0",NA,NA,"$24","$24|$0|$2|$.25",NA,NA,"$0","$0|$2|$24|$.25",NA,NA,"piecerate","Yes",70,"Women","Men","Men",6,"Slower","No","Yes","Slower","Men","Women",39,"White/Caucasian",NA,"Less than $10,000","Less than a high school degree",NA,"pract",44,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$12|$0",NA,NA,"$24","$2|$0|$24|$.25",NA,NA,"$0","$0|$.25|$2|$24",NA,NA,"piecerate","Yes",50,"Women","Women","Men",6,"Slower","No","No","Slower","Men","Women",45,"White/Caucasian",NA,"$80,000 to $90,000","Graduate Degree",NA,"control",47,"tournament_first",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,663
"Woman",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$1.20|$12|$0",NA,NA,"$24","$2|$0|$.25|$24",NA,NA,"$0","$24|$2|$.25|$0",NA,NA,"piecerate","Yes",60,"Women","Women","Men",1,"Slower","No","No","Slower","Men","Women",35,"White/Caucasian",NA,"$10,000 to $20,000","Less than a high school degree",NA,"pract",82,"tournament_first",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,664
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$.25|$0|$12|$1.20",NA,NA,"$24","$2|$.25|$0|$24",NA,NA,"$0","$0|$.25|$24|$2",NA,NA,"piecerate","Yes",90,"Men","Women","Women",7,"Slower","No","No","Slower","Women","Men",29,"East Asian",NA,"$70,000 to $80,000","Graduate Degree",NA,"pract",74,"pr_first",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,665
"Man",NA,"United States",NA,"American",NA,"48",NA,NA,"$12","$1.20|$0|$12|$.25",NA,NA,"$24","$.25|$2|$0|$24",NA,NA,"$24","$.25|$2|$24|$0","$0","$2|$28|$.25|$0","piecerate","No",90,"Women","Women","Men",5,"Faster","No","Yes","Faster","Women","Men",29,"Black/African-American",NA,"$30,000 to $40,000","High School Diploma",NA,"control",0,"tournament_first",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,666
